task_id,submit_success,submit_http_status,submit_latency_ms,final_status,result_success,worker,queue_wait_ms,inference_ms,total_ms,num_detections,error,result_image_url
20260708_092246_925_463,True,202,34.98510000008537,done,True,obb_worker_1,7482,9.7727,7505,0,,/api/v1/result/20260708_092246_925_463/image
20260708_092247_166_492,True,202,40.55420000031518,done,True,obb_worker_1,8038,10.4539,8062,0,,/api/v1/result/20260708_092247_166_492/image
20260708_092247_079_481,True,202,38.40750000017579,done,True,obb_worker_1,7825,10.0841,7848,0,,/api/v1/result/20260708_092247_079_481/image
20260708_092247_256_503,True,202,40.57250000005297,done,True,obb_worker_1,8251,13.4321,8278,0,,/api/v1/result/20260708_092247_256_503/image
20260708_092247_056_478,True,202,39.073999999800435,done,True,obb_worker_1,7762,10.166,7786,0,,/api/v1/result/20260708_092247_056_478/image
20260708_092247_461_527,True,202,48.28399999996691,done,True,obb_worker_1,8750,9.0052,8773,0,,/api/v1/result/20260708_092247_461_527/image
20260708_092247_097_483,True,202,40.922499999851425,done,True,obb_worker_1,7861,9.3594,7883,0,,/api/v1/result/20260708_092247_097_483/image
20260708_092246_991_470,True,202,48.70669999991151,done,True,obb_worker_1,7605,10.2881,7628,0,,/api/v1/result/20260708_092246_991_470/image
20260708_092247_074_480,True,202,39.97449999997116,done,True,obb_worker_1,7799,13.5262,7826,0,,/api/v1/result/20260708_092247_074_480/image
20260708_092247_484_530,True,202,47.32479999984207,done,True,obb_worker_1,8804,7.4315,8825,0,,/api/v1/result/20260708_092247_484_530/image
20260708_092247_314_510,True,202,37.69019999981538,done,True,obb_worker_1,8389,11.8313,8414,0,,/api/v1/result/20260708_092247_314_510/image
20260708_092247_462_528,True,202,35.77750000022206,done,True,obb_worker_1,8777,7.7335,8798,0,,/api/v1/result/20260708_092247_462_528/image
20260708_092247_180_493,True,202,36.85340000038195,done,True,obb_worker_1,8053,9.7239,8076,0,,/api/v1/result/20260708_092247_180_493/image
20260708_092247_492_531,True,202,42.34519999999975,done,True,obb_worker_1,8823,7.6798,8844,0,,/api/v1/result/20260708_092247_492_531/image
20260708_092247_291_507,True,202,38.166499999988446,done,True,obb_worker_1,8331,10.1707,8354,0,,/api/v1/result/20260708_092247_291_507/image
20260708_092247_192_495,True,202,37.90930000013759,done,True,obb_worker_1,8096,10.1129,8119,0,,/api/v1/result/20260708_092247_192_495/image
20260708_092247_281_506,True,202,40.867200000320736,done,True,obb_worker_1,8314,10.0391,8337,0,,/api/v1/result/20260708_092247_281_506/image
20260708_092247_240_501,True,202,37.06340000007913,done,True,obb_worker_1,8216,9.266,8238,0,,/api/v1/result/20260708_092247_240_501/image
20260708_092247_337_513,True,202,39.7914000000128,done,True,obb_worker_1,8449,9.7787,8472,0,,/api/v1/result/20260708_092247_337_513/image
20260708_092247_516_535,True,202,31.060400000114896,done,True,obb_worker_1,8903,9.1284,8926,0,,/api/v1/result/20260708_092247_516_535/image
20260708_092247_562_539,True,202,48.17559999992227,done,True,obb_worker_1,8958,7.7906,8979,0,,/api/v1/result/20260708_092247_562_539/image
20260708_092247_589_543,True,202,46.183599999949365,done,True,obb_worker_1,9059,19.992,9093,0,,/api/v1/result/20260708_092247_589_543/image
20260708_092247_382_518,True,202,43.99999999986903,done,True,obb_worker_1,8557,12.8897,8584,0,,/api/v1/result/20260708_092247_382_518/image
20260708_092247_612_545,True,202,47.048200000062934,done,True,obb_worker_1,9098,14.3149,9127,0,,/api/v1/result/20260708_092247_612_545/image
20260708_092247_614_546,True,202,26.445200000125624,done,True,obb_worker_1,9129,6.5796,9150,0,,/api/v1/result/20260708_092247_614_546/image
20260708_092247_590_544,True,202,27.776100000210135,done,True,obb_worker_1,9096,6.6807,9116,0,,/api/v1/result/20260708_092247_590_544/image
20260708_092247_205_497,True,202,24.709100000109174,done,True,obb_worker_1,8137,10.3934,8160,0,,/api/v1/result/20260708_092247_205_497/image
20260708_092247_229_500,True,202,23.558200000024954,done,True,obb_worker_1,8168,13.8961,8195,0,,/api/v1/result/20260708_092247_229_500/image
20260708_092247_395_520,True,202,35.72170000006736,done,True,obb_worker_1,8610,21.0351,8644,0,,/api/v1/result/20260708_092247_395_520/image
20260708_092247_359_515,True,202,44.80679999960557,done,True,obb_worker_1,8483,9.7816,8506,0,,/api/v1/result/20260708_092247_359_515/image
20260708_092247_319_511,True,202,37.63889999981984,done,True,obb_worker_1,8413,10.2389,8437,0,,/api/v1/result/20260708_092247_319_511/image
20260708_092247_472_529,True,202,34.65849999975035,done,True,obb_worker_1,8792,7.6464,8813,0,,/api/v1/result/20260708_092247_472_529/image
20260708_092247_435_524,True,202,46.045800000229065,done,True,obb_worker_1,8702,7.6989,8723,0,,/api/v1/result/20260708_092247_435_524/image
20260708_092247_540_538,True,202,49.830800000108866,done,True,obb_worker_1,8953,7.5975,8974,0,,/api/v1/result/20260708_092247_540_538/image
20260708_092247_617_547,True,202,50.81530000006751,done,True,obb_worker_1,9150,6.7187,9170,0,,/api/v1/result/20260708_092247_617_547/image
20260708_092247_563_540,True,202,28.458300000238523,done,True,obb_worker_1,8981,7.7923,9002,0,,/api/v1/result/20260708_092247_563_540/image
20260708_092247_508_533,True,202,50.39949999991222,done,True,obb_worker_1,8852,10.7876,8876,0,,/api/v1/result/20260708_092247_508_533/image
20260708_092247_639_549,True,202,29.8333000000639,done,True,obb_worker_1,9199,7.1497,9221,0,,/api/v1/result/20260708_092247_639_549/image
20260708_092247_412_522,True,202,43.46590000022843,done,True,obb_worker_1,8658,22.917,8695,0,,/api/v1/result/20260708_092247_412_522/image
20260708_092247_493_532,True,202,32.9210999998395,done,True,obb_worker_1,8846,7.7004,8867,0,,/api/v1/result/20260708_092247_493_532/image
20260708_092247_449_526,True,202,38.466999999855034,done,True,obb_worker_1,8738,7.5192,8758,0,,/api/v1/result/20260708_092247_449_526/image
20260708_092247_368_517,True,202,35.88159999981144,done,True,obb_worker_1,8526,26.5253,8566,0,,/api/v1/result/20260708_092247_368_517/image
20260708_092247_540_537,True,202,27.097600000161037,done,True,obb_worker_1,8933,7.3925,8954,0,,/api/v1/result/20260708_092247_540_537/image
20260708_092247_637_548,True,202,47.07800000005591,done,True,obb_worker_1,9156,7.0274,9177,0,,/api/v1/result/20260708_092247_637_548/image
20260708_092247_734_560,True,202,45.584100000269245,done,True,obb_worker_1,9353,6.8048,9373,0,,/api/v1/result/20260708_092247_734_560/image
20260708_092247_689_556,True,202,27.95220000007248,done,True,obb_worker_1,9299,6.3634,9319,0,,/api/v1/result/20260708_092247_689_556/image
20260708_092247_425_523,True,202,44.93159999992713,done,True,obb_worker_1,8685,7.9918,8707,0,,/api/v1/result/20260708_092247_425_523/image
20260708_092247_438_525,True,202,43.68830000021262,done,True,obb_worker_1,8723,7.8758,8744,0,,/api/v1/result/20260708_092247_438_525/image
20260708_092247_538_536,True,202,45.84870000007868,done,True,obb_worker_1,8909,7.6881,8931,0,,/api/v1/result/20260708_092247_538_536/image
20260708_092247_587_542,True,202,48.77299999998286,done,True,obb_worker_1,9009,33.3546,9056,0,,/api/v1/result/20260708_092247_587_542/image
20260708_092247_660_551,True,202,44.99359999999797,done,True,obb_worker_1,9207,6.9914,9228,0,,/api/v1/result/20260708_092247_660_551/image
20260708_092247_567_541,True,202,50.987300000088,done,True,obb_worker_1,9004,8.0343,9026,0,,/api/v1/result/20260708_092247_567_541/image
20260708_092247_737_561,True,202,44.839499999852706,done,True,obb_worker_1,9374,6.3773,9394,0,,/api/v1/result/20260708_092247_737_561/image
20260708_092247_783_565,True,202,48.96770000004835,done,True,obb_worker_1,9429,19.1263,9462,0,,/api/v1/result/20260708_092247_783_565/image
20260708_092247_641_550,True,202,50.484599999890634,done,True,obb_worker_1,9176,6.637,9197,0,,/api/v1/result/20260708_092247_641_550/image
20260708_092247_712_558,True,202,24.805799999739975,done,True,obb_worker_1,9327,6.2529,9347,0,,/api/v1/result/20260708_092247_712_558/image
20260708_092247_783_566,True,202,46.6284999997697,done,True,obb_worker_1,9465,18.6877,9497,0,,/api/v1/result/20260708_092247_783_566/image
20260708_092247_758_563,True,202,47.152900000128284,done,True,obb_worker_1,9400,6.1086,9420,0,,/api/v1/result/20260708_092247_758_563/image
20260708_092247_831_571,True,202,44.573399999990215,done,True,obb_worker_1,9563,6.2681,9582,0,,/api/v1/result/20260708_092247_831_571/image
20260708_092247_515_534,True,202,43.893000000025495,done,True,obb_worker_1,8877,9.8414,8900,0,,/api/v1/result/20260708_092247_515_534/image
20260708_092247_666_553,True,202,22.667599999749655,done,True,obb_worker_1,9251,10.0169,9275,0,,/api/v1/result/20260708_092247_666_553/image
20260708_092247_824_570,True,202,44.505800000024465,done,True,obb_worker_1,9541,6.432,9561,0,,/api/v1/result/20260708_092247_824_570/image
20260708_092247_688_555,True,202,52.248999999847,done,True,obb_worker_1,9280,6.4077,9300,0,,/api/v1/result/20260708_092247_688_555/image
20260708_092247_665_552,True,202,45.4279000000497,done,True,obb_worker_1,9228,6.8205,9248,0,,/api/v1/result/20260708_092247_665_552/image
20260708_092247_855_574,True,202,45.59229999995296,done,True,obb_worker_1,9617,6.611,9637,0,,/api/v1/result/20260708_092247_855_574/image
20260708_092247_762_564,True,202,46.66929999984859,done,True,obb_worker_1,9422,9.7418,9446,0,,/api/v1/result/20260708_092247_762_564/image
20260708_092247_832_572,True,202,48.014899999998306,done,True,obb_worker_1,9584,12.3163,9610,0,,/api/v1/result/20260708_092247_832_572/image
20260708_092247_687_554,True,202,46.412900000177615,done,True,obb_worker_1,9257,6.4868,9277,0,,/api/v1/result/20260708_092247_687_554/image
20260708_092247_738_562,True,202,29.27030000000741,done,True,obb_worker_1,9397,6.5172,9417,0,,/api/v1/result/20260708_092247_738_562/image
20260708_092247_940_585,True,202,37.782099999731145,done,True,obb_worker_1,9797,6.4939,9817,0,,/api/v1/result/20260708_092247_940_585/image
20260708_092247_956_586,True,202,44.572599999810336,done,True,obb_worker_1,9806,6.4391,9826,0,,/api/v1/result/20260708_092247_956_586/image
20260708_092247_874_576,True,202,42.79150000002119,done,True,obb_worker_1,9645,6.0961,9664,0,,/api/v1/result/20260708_092247_874_576/image
20260708_092247_711_557,True,202,46.36309999978039,done,True,obb_worker_1,9305,6.2658,9325,0,,/api/v1/result/20260708_092247_711_557/image
20260708_092247_877_577,True,202,43.75770000024204,done,True,obb_worker_1,9666,6.4031,9686,0,,/api/v1/result/20260708_092247_877_577/image
20260708_092247_931_583,True,202,41.9755000002624,done,True,obb_worker_1,9760,5.8169,9778,0,,/api/v1/result/20260708_092247_931_583/image
20260708_092247_716_559,True,202,55.2810999997746,done,True,obb_worker_1,9348,6.4796,9368,0,,/api/v1/result/20260708_092247_716_559/image
20260708_092247_913_581,True,202,38.66330000028029,done,True,obb_worker_1,9727,9.4554,9750,0,,/api/v1/result/20260708_092247_913_581/image
20260708_092247_891_578,True,202,38.0817999998726,done,True,obb_worker_1,9677,6.2235,9696,0,,/api/v1/result/20260708_092247_891_578/image
20260708_092247_904_580,True,202,39.55570000016451,done,True,obb_worker_1,9712,6.0441,9732,0,,/api/v1/result/20260708_092247_904_580/image
20260708_092247_896_579,True,202,39.67430000011518,done,True,obb_worker_1,9696,6.352,9716,0,,/api/v1/result/20260708_092247_896_579/image
20260708_092247_808_568,True,202,45.75079999995069,done,True,obb_worker_1,9510,6.7871,9530,0,,/api/v1/result/20260708_092247_808_568/image
20260708_092247_852_573,True,202,44.253200000184734,done,True,obb_worker_1,9596,6.4525,9616,0,,/api/v1/result/20260708_092247_852_573/image
20260708_092247_809_569,True,202,49.48869999998351,done,True,obb_worker_1,9532,9.1269,9555,0,,/api/v1/result/20260708_092247_809_569/image
20260708_092247_936_584,True,202,40.088100000048144,done,True,obb_worker_1,9779,5.9686,9798,0,,/api/v1/result/20260708_092247_936_584/image
20260708_092247_784_567,True,202,46.43869999972594,done,True,obb_worker_1,9502,13.526,9529,0,,/api/v1/result/20260708_092247_784_567/image
20260708_092247_957_587,True,202,41.51090000004842,done,True,obb_worker_1,9830,10.8665,9854,0,,/api/v1/result/20260708_092247_957_587/image
20260708_092248_025_594,True,202,37.18109999999797,done,True,obb_worker_1,9954,6.8367,9975,0,,/api/v1/result/20260708_092248_025_594/image
20260708_092247_917_582,True,202,40.441699999973935,done,True,obb_worker_1,9749,6.0707,9769,0,,/api/v1/result/20260708_092247_917_582/image
20260708_092247_862_575,True,202,35.11399999979403,done,True,obb_worker_1,9632,6.3565,9652,0,,/api/v1/result/20260708_092247_862_575/image
20260708_092248_011_593,True,202,48.01290000023073,done,True,obb_worker_1,9943,6.1125,9962,0,,/api/v1/result/20260708_092248_011_593/image
20260708_092248_071_600,True,202,44.08729999977368,done,True,obb_worker_1,10057,10.1644,10081,0,,/api/v1/result/20260708_092248_071_600/image
20260708_092248_028_595,True,202,49.79539999976623,done,True,obb_worker_1,9975,8.6436,9997,0,,/api/v1/result/20260708_092248_028_595/image
20260708_092247_964_588,True,202,33.24789999987843,done,True,obb_worker_1,9850,21.0984,9886,0,,/api/v1/result/20260708_092247_964_588/image
20260708_092248_002_591,True,202,43.375299999752315,done,True,obb_worker_1,9902,6.7518,9923,0,,/api/v1/result/20260708_092248_002_591/image
20260708_092247_988_590,True,202,47.703400000045804,done,True,obb_worker_1,9892,6.1124,9912,0,,/api/v1/result/20260708_092247_988_590/image
20260708_092247_981_589,True,202,44.16369999989911,done,True,obb_worker_1,9876,6.565,9897,0,,/api/v1/result/20260708_092247_981_589/image
20260708_092248_006_592,True,202,48.71380000031422,done,True,obb_worker_1,9924,8.1442,9946,0,,/api/v1/result/20260708_092248_006_592/image
20260708_092248_044_596,True,202,42.93980000011288,done,True,obb_worker_1,9986,6.8457,10006,0,,/api/v1/result/20260708_092248_044_596/image
20260708_092248_048_597,True,202,42.80010000002221,done,True,obb_worker_1,10007,7.1467,10027,0,,/api/v1/result/20260708_092248_048_597/image
20260708_092248_081_601,True,202,36.12520000024233,done,True,obb_worker_1,10076,6.5059,10095,0,,/api/v1/result/20260708_092248_081_601/image
20260708_092248_068_599,True,202,43.077099999663915,done,True,obb_worker_1,10036,7.2869,10056,0,,/api/v1/result/20260708_092248_068_599/image
20260708_092248_058_598,True,202,44.944000000214146,done,True,obb_worker_1,10021,8.2887,10042,0,,/api/v1/result/20260708_092248_058_598/image
